event_id,customer_id,page,timestamp,action
E01032,C0051,Home,2025-01-07 23:24:31,add_to_cart
E01033,C0380,Cart,2025-09-11 21:41:51,view
E01034,C0185,Home,2025-01-21 18:55:31,add_to_cart
E01035,C0230,Cart,2025-09-15 23:04:12,click
E01036,C0281,Product,2025-08-02 05:16:01,add_to_cart
E01037,C0085,Home,2025-07-26 22:34:46,view
E01038,C0449,Search,2025-03-29 10:20:06,purchase
E01039,C0036,Search,2025-02-28 05:18:53,view
E01040,C0897,,2025-05-02 19:24:32,view
E01041,C0793,Cart,2024-11-28 16:39:13,view
E01042,C0099,Home,2025-03-17 02:38:56,purchase
E01043,C0378,Home,2025-08-16 04:25:19,purchase
E01044,C0630,Cart,2025-07-15 10:18:25,purchase
E01045,C0320,Cart,2025-04-04 22:36:42,add_to_cart
E01046,C0431,Product,2025-07-23 05:37:51,view
E01047,,Product,2025-10-14 21:34:48,add_to_cart
E01048,C0145,Search,2025-09-10 11:19:31,purchase
E01049,C0731,Home,2025-05-02 01:57:34,view
E01050,C0533,Home,2024-11-29 10:45:17,add_to_cart
E01051,C0037,Checkout,2025-03-06 21:21:54,view
E01052,C0875,,2025-02-18 05:33:09,click
E01053,C0034,Product,2025-04-13 07:44:56,
E01054,C0447,Home,2025-02-21 20:27:02,click
E01055,C0045,Checkout,2025-04-10 02:59:48,
E01056,C0459,Cart,2025-05-28 20:55:27,add_to_cart
E01057,C0835,Cart,2025-09-25 09:06:28,add_to_cart
E01058,C0850,Checkout,2025-05-04 12:46:08,purchase
E01059,C0042,Checkout,2025-11-12 00:45:39,click
E01060,C0205,Cart,2025-03-03 00:16:23,view
E01061,C0357,Product,2025-06-05 11:18:39,add_to_cart
E01062,C0751,Search,2025-03-30 05:03:24,view
E01063,C0629,Home,2025-09-08 01:47:54,view
E01064,C0024,Checkout,2025-01-23 07:59:22,view
E01065,,Home,2025-11-10 17:12:41,view
E01066,C0532,Home,2025-04-24 07:43:28,click
E01067,C0869,Home,2025-06-04 14:45:51,purchase
E01068,C0115,Cart,2025-03-30 07:46:43,click
E01069,C0281,Search,2025-03-31 05:10:24,add_to_cart
E01070,C0826,Home,2025-04-08 15:51:13,view
E01071,C0340,Search,2025-10-17 00:13:49,purchase
E01072,C0490,Search,2025-10-18 12:26:12,purchase
E01073,C0310,Checkout,2025-02-21 04:55:12,purchase
E01074,C0964,,2025-09-18 06:52:47,purchase
,,Home,2025-04-26 06:14:46,view
E01076,C0750,Cart,2025-02-05 13:51:44,purchase
E01077,C0130,Checkout,,add_to_cart
E01078,C0051,Home,2024-12-26 22:14:21,click
E01079,C0569,Cart,2025-09-16 00:42:02,
,C0935,Search,2025-02-11 14:07:52,add_to_cart
E01081,C0299,Home,,click
E01082,C0842,,2025-09-19 21:37:22,add_to_cart
E01083,C0086,Checkout,2025-02-20 06:46:45,add_to_cart
E01084,C0327,Checkout,2025-04-09 15:43:17,click
E01085,C0988,Home,2025-05-24 19:00:39,purchase
E01086,C0448,Home,2024-12-04 01:38:39,view
E01087,C0129,Checkout,2025-09-06 21:04:13,view
E01088,C0848,Home,2025-10-26 03:51:45,add_to_cart
E01089,C0982,Checkout,,add_to_cart
E01090,C0025,Home,2025-09-09 01:13:10,purchase
E01091,C0397,Checkout,2025-05-17 21:18:40,view
E01092,,Product,2025-06-01 20:08:45,click
E01093,C0067,Home,2025-07-31 17:02:16,click
E01094,C0527,Cart,2025-10-22 13:05:09,add_to_cart
E01095,C0113,Search,2025-08-05 23:11:57,add_to_cart
E01096,C0866,Checkout,2025-05-26 20:05:25,purchase
E01097,C0897,Checkout,2025-08-13 23:29:25,view
E01098,C0179,Home,2025-04-11 23:40:53,add_to_cart
E01099,C0058,Checkout,2025-06-02 04:54:54,click
E01100,C0353,Product,2025-04-26 16:50:32,click
E01101,C0650,Cart,,purchase
E01102,C0742,Product,2025-04-07 05:06:43,add_to_cart
E01103,C0964,Cart,2025-06-29 22:51:26,view
E01104,C0371,Product,2025-05-28 13:16:46,add_to_cart
E01105,C0483,Cart,2025-10-20 15:33:46,purchase
E01106,C0504,Checkout,2025-09-07 12:47:59,click
E01107,C0980,Home,2025-08-07 11:43:46,purchase
E01108,C0626,Product,2025-04-22 18:10:02,purchase
E01109,C0317,Checkout,2025-05-02 11:34:28,purchase
E01110,C0184,Home,2025-02-10 11:32:31,purchase
E01111,C0766,Home,2025-05-04 23:59:21,click
E01112,C0317,Search,2025-02-10 18:25:21,click
E01113,C0332,Home,2025-11-03 20:21:03,view
E01114,C0191,Search,2025-05-10 06:05:32,add_to_cart
E01115,C0723,Home,2025-03-14 17:24:09,click
E01116,C0593,Cart,2025-02-12 16:23:35,view
E01117,C0545,Cart,2025-06-29 10:46:08,add_to_cart
E01118,C0589,Search,2025-06-15 05:10:03,purchase
E01119,C0650,Search,2025-02-25 15:12:47,add_to_cart
E01120,,Product,2025-01-07 15:37:39,add_to_cart
E01121,C0651,Home,2025-11-03 18:17:41,
E01122,C0988,Home,2025-03-14 04:01:08,add_to_cart
E01123,C0071,Product,2025-05-02 09:24:54,view
E01124,C0362,Cart,2025-07-16 17:54:23,add_to_cart
E01125,C0831,Product,2025-05-14 09:12:29,click
E01126,C0761,Home,2025-02-13 23:27:49,purchase
E01127,C0886,Search,2025-04-05 10:48:19,view
E01128,C0234,Checkout,2024-11-28 17:58:00,click
E01129,C0027,Home,2025-05-17 12:37:37,add_to_cart
E01130,C0744,Search,2025-03-18 20:37:25,click
E01131,C0072,Cart,2024-12-29 13:18:22,purchase
E01132,C0988,Home,2025-04-24 08:40:03,
E01133,C0458,Cart,2025-02-10 10:57:09,click
E01134,C0003,Product,2025-06-22 10:23:40,click
E01135,C0114,Search,2025-07-07 02:10:15,click
E01136,C0114,Home,2025-02-03 19:02:30,view
E01137,C0641,Home,2025-09-01 00:03:34,add_to_cart
E01138,C0344,Product,2025-03-19 19:39:34,view
E01139,C0655,Home,2025-07-19 09:04:11,add_to_cart
E01140,C0068,Cart,2024-12-07 16:26:02,view
E01141,C0043,Cart,2025-03-05 08:23:23,click
E01142,C0757,Search,2025-03-01 19:05:10,add_to_cart
E01143,C0488,Home,2025-06-30 08:48:45,view
E01144,C0427,Checkout,2025-06-09 12:07:43,add_to_cart
E01145,C0719,Checkout,2025-07-01 14:13:05,view
E01146,C0286,Home,2025-08-27 22:30:52,view
E01147,C0018,Search,2024-12-04 14:07:39,add_to_cart
E01148,C0457,Checkout,2025-02-25 07:57:05,purchase
E01149,C0834,Checkout,2025-08-11 01:19:29,view
E01150,C0178,Product,2025-02-19 23:48:54,view
E01151,C0795,Home,2025-06-04 06:37:33,click
E01152,C0017,Search,2025-06-13 10:43:45,add_to_cart
E01153,C0924,Search,2025-10-30 15:53:26,purchase
E01154,,Product,2025-10-10 00:19:28,view
E01155,C0574,Cart,2025-05-12 23:06:28,view
E01156,C0254,Home,2025-03-22 14:42:30,view
E01157,C0639,Checkout,2024-11-20 19:01:30,view
E01158,C0680,Search,2025-01-22 02:12:56,purchase
E01159,C0192,Cart,2024-12-20 19:09:59,purchase
E01160,C0138,Checkout,2025-08-24 17:02:37,view
E01161,C0634,Home,2025-04-27 21:01:12,view
E01162,C0951,Search,,click
E01163,,,2025-07-24 16:47:22,add_to_cart
E01164,C0645,Home,2025-11-14 10:34:18,purchase
E01165,C0200,Checkout,2024-11-30 16:21:42,click
E01166,C0981,Home,,add_to_cart
E01167,C0738,Cart,2025-07-20 09:40:49,click
E01168,C0018,Cart,2025-10-11 07:07:09,view
E01169,C0565,Product,2025-03-03 15:19:27,purchase
E01170,C0423,Product,2025-01-14 20:54:22,add_to_cart
E01171,C0096,Checkout,2025-08-30 12:46:11,view
E01172,C0189,Home,2025-07-17 23:16:46,view
E01173,C0589,Search,2025-02-13 10:39:31,view
E01174,,Home,2024-12-17 03:20:59,add_to_cart
E01175,C0689,Product,2025-05-15 02:32:26,view
E01176,C0629,Search,2025-06-21 01:24:33,click
E01177,C0456,Search,2025-01-24 12:08:32,add_to_cart
E01178,C0398,Home,,view
E01179,C0356,Search,2024-11-30 09:28:05,add_to_cart
E01180,C0389,Search,2024-11-28 20:56:08,add_to_cart
E01181,C0056,Search,2024-11-29 14:05:23,purchase
E01182,C0673,Cart,2024-12-06 01:05:27,
E01183,C0672,Search,,view
E01184,C0432,Home,2025-05-27 08:31:00,purchase
E01185,C0463,Product,2024-12-26 01:38:32,add_to_cart
E01186,,Home,2025-03-28 07:23:14,add_to_cart
E01187,C0780,,2025-03-30 08:59:45,view
E01188,C0375,Home,2025-02-16 15:02:43,purchase
E01189,C0880,Cart,2025-05-28 07:17:53,purchase
E01190,C0558,Checkout,2025-03-10 10:34:40,purchase
E01191,C0138,Checkout,2025-03-18 03:05:57,purchase
E01192,C0365,Home,2025-05-17 05:21:16,purchase
E01193,C0410,Cart,2025-02-05 11:02:05,click
,C0903,Home,2025-11-03 17:05:51,purchase
E01195,C0622,Home,2025-09-30 07:45:32,
E01196,C0253,Product,2024-12-25 04:21:06,click
,C0045,Product,2025-09-26 05:40:40,view
E01198,C0274,Checkout,,add_to_cart
E01199,C0743,Checkout,2025-01-10 09:48:14,add_to_cart
E01200,C0703,Search,2025-07-16 03:03:05,purchase
E01201,C0889,,2025-07-29 10:22:48,add_to_cart
E01202,C0965,Cart,2025-11-16 04:08:17,add_to_cart
E01203,C0573,Product,2025-06-12 23:35:04,purchase
E01204,C0157,Home,,add_to_cart
E01205,C0403,Home,2024-11-30 06:37:24,view
E01206,C0012,Search,2025-05-14 08:39:52,purchase
E01207,C0805,Checkout,2025-08-28 02:48:47,purchase
E01208,C0338,,2025-09-22 10:58:25,view
E01209,C0609,Cart,2025-08-16 07:59:54,click
E01210,C0100,Product,2025-02-01 15:52:41,view
E01211,C0743,Checkout,2024-12-15 11:17:32,purchase
,C0325,Cart,2024-12-18 12:07:03,purchase
,C0999,Cart,2025-01-28 06:08:22,add_to_cart
E01214,,Search,,click
E01215,C0291,Cart,2025-08-19 23:26:27,purchase
E01216,C0953,Cart,2025-10-01 09:49:48,purchase
,C0392,Checkout,2024-11-29 05:11:29,purchase
E01218,C0172,Checkout,2025-06-28 11:45:09,view
E01219,C0268,Home,2025-09-22 06:34:49,add_to_cart
E01220,C0020,Cart,2025-05-05 17:53:53,add_to_cart
,C0906,Product,2025-05-18 12:05:17,purchase
E01222,C0152,Search,2024-11-27 16:29:55,add_to_cart
,C0634,Search,2025-08-20 21:02:47,add_to_cart
E01224,C0438,Checkout,2025-11-05 19:37:03,add_to_cart
E01225,C0860,Search,2025-01-06 03:46:11,view
E01226,C0822,Search,2025-02-02 02:37:04,view
E01227,,Product,2025-08-13 06:33:39,purchase
E01228,C0015,Home,2025-06-08 14:09:01,purchase
E01229,C0235,Checkout,2025-07-08 21:20:38,add_to_cart
E01230,C0478,Checkout,2025-05-29 12:04:30,view
E01231,,Product,2025-01-31 19:22:59,view
E01232,C0153,Cart,2025-03-10 19:50:57,click
E01233,C0650,Home,2025-11-16 04:47:58,click
E01234,C0839,Checkout,2025-03-13 02:47:37,add_to_cart
E01235,C0765,Cart,2025-08-15 12:36:00,add_to_cart
E01236,C0750,Cart,2025-07-15 17:57:07,purchase
E01237,C0274,Checkout,2025-03-26 03:40:10,view
E01238,C0103,Home,2025-09-28 18:31:27,view
E01239,C0484,Cart,2025-06-13 16:49:37,click
E01240,C0822,Search,2025-03-20 02:51:23,view
E01241,C0817,Home,2025-05-03 17:38:14,click
,C0950,Home,,view
E01243,C0382,Search,2025-04-29 02:26:48,purchase
E01244,C0395,Checkout,2025-05-06 02:02:04,click
E01245,C0517,Cart,2025-04-15 12:59:20,click
E01246,C0079,Checkout,2025-01-25 10:40:25,click
E01247,,Cart,2025-04-26 07:50:36,purchase
E01248,C0021,Home,2025-04-12 15:36:57,click
,C0969,Search,2025-05-28 06:47:51,purchase
E01250,C0499,Search,2025-06-17 05:47:01,
E01251,C0404,Checkout,2024-12-25 04:40:32,view
E01252,C0673,Checkout,2025-10-31 02:55:06,purchase
E01253,C0949,Home,2025-06-01 17:29:14,view
E01254,C0588,Checkout,2025-01-15 00:30:32,purchase
E01255,C0552,Product,2024-12-21 02:50:21,add_to_cart
E01256,C0770,Cart,2025-04-22 21:46:52,click
E01257,C0449,Search,2025-05-02 10:42:18,purchase
E01258,C0360,Home,2025-09-29 01:44:24,click
E01259,C0743,Search,2025-11-14 21:51:42,click
E01260,C0927,Search,2025-08-12 13:47:27,add_to_cart
,C0592,Checkout,2025-08-04 14:45:39,click
E01262,C0416,Product,2024-12-09 16:08:59,view
E01263,C0212,Home,2025-04-30 11:21:01,view
E01264,C0666,Product,2025-10-11 18:53:51,view
E01265,C0778,Cart,2025-01-07 22:10:23,click
E01266,C0482,Product,2024-11-24 09:43:54,view
E01267,C0003,Cart,2024-12-05 15:28:56,view
E01268,C0619,Checkout,2025-04-02 16:44:53,view
E01269,C0155,Cart,2025-11-13 08:10:54,click
E01270,,,2025-01-07 14:37:00,view
E01271,C0201,Checkout,2025-03-06 19:06:38,click
E01272,C0248,,2025-04-16 06:14:32,click
E01273,C0199,Home,2025-02-28 08:54:57,purchase
E01274,,Home,2025-01-06 08:24:05,view
E01275,C0822,Product,2025-10-20 11:58:52,
,C0865,Search,2025-02-20 04:14:16,view
E01277,C0963,Checkout,2024-12-01 23:07:54,view
E01278,C0814,Checkout,2025-08-29 22:50:46,purchase
E01279,C0526,Product,2025-03-19 03:14:58,click
E01280,C0044,Search,2025-10-16 14:10:30,view
E01281,C0151,Cart,2025-06-16 07:57:48,view
E01282,,Cart,2025-03-06 11:18:43,view
E01283,C0482,Search,2025-01-14 05:49:29,click
E01284,C0763,Checkout,2025-02-11 12:04:27,add_to_cart
E01285,C0947,Cart,2025-08-02 11:31:30,add_to_cart
E01286,C0075,Home,2025-01-08 13:05:42,purchase
E01287,,Checkout,2025-06-26 16:37:38,view
E01288,C0457,Search,2025-02-02 03:50:43,add_to_cart
E01289,C0939,Product,2025-01-18 04:50:01,click
E01290,C0811,Search,2025-11-15 09:31:33,click
E01291,C0852,Home,2025-07-29 09:11:13,view
E01292,C0215,Home,2025-02-10 04:01:57,add_to_cart
E01293,C0670,Search,2025-07-09 07:31:11,click
E01294,C0609,Search,2024-11-27 10:04:02,view
,C0696,Checkout,2025-03-29 21:35:47,add_to_cart
E01296,C0836,Home,2025-10-06 13:03:29,purchase
E01297,C0150,Home,2025-06-23 21:05:04,view
E01298,C0816,Cart,2025-03-25 05:32:43,click
E01299,C0829,Cart,2024-11-20 10:03:19,purchase
E01300,C0791,Home,,purchase
E01301,C0724,Checkout,2025-08-12 12:16:34,view
E01302,C0448,Cart,2025-09-07 01:50:30,add_to_cart
E01303,C0105,Search,2025-03-27 14:19:17,add_to_cart
E01304,C0745,Product,2025-08-06 09:31:31,view
E01305,C0111,Search,2025-02-01 08:55:46,add_to_cart
E01306,C0795,,2025-02-25 02:58:27,view
E01307,C0793,Home,2025-02-12 15:21:47,view
E01308,C0842,Checkout,2025-07-15 14:56:11,add_to_cart
E01309,C0334,Search,2025-10-06 01:18:02,
,C0098,Checkout,2025-07-14 12:35:56,purchase
E01311,C0659,Checkout,2025-03-09 06:42:34,add_to_cart
E01312,C0272,Cart,2025-03-13 11:33:24,click
E01313,C0172,Home,2025-04-15 17:19:28,click
E01314,C0239,Home,2025-06-16 22:19:28,add_to_cart
E01315,C0189,Cart,2025-08-03 01:29:33,add_to_cart
E01316,C0424,Cart,2025-07-20 22:19:13,view
E01317,C0196,Checkout,2025-08-09 01:14:03,purchase
E01318,,Product,2025-10-09 23:59:16,add_to_cart
E01319,C0872,Home,2025-11-04 00:30:59,purchase
E01320,C0512,Search,2025-05-23 11:12:53,view
E01321,C0840,Product,2025-02-02 21:45:18,view
E01322,C0409,Product,2025-06-05 08:04:19,view
E01323,C0131,,2025-01-06 09:10:47,purchase
E01324,C0599,Product,2025-03-02 01:29:53,add_to_cart
E01325,C0158,Cart,,add_to_cart
E01326,C0692,,2025-05-23 06:33:40,click
,C0296,Checkout,2025-04-08 23:05:47,click
E01328,C0717,Checkout,2025-07-08 14:08:29,purchase
E01329,C0474,Cart,2025-10-11 04:23:37,add_to_cart
E01330,C0664,,2025-01-24 20:08:15,click
E01331,C0602,Home,2025-10-26 09:30:25,purchase
E01332,C0909,Product,2025-01-08 05:11:10,click
E01333,C0342,Search,2025-10-17 04:23:49,
E01334,,Search,2025-10-30 01:27:21,purchase
E01335,C0878,Search,2025-03-20 10:54:09,add_to_cart
E01336,,Checkout,2024-12-31 15:09:50,purchase
E01337,C0255,Cart,2025-02-18 08:07:36,click
E01338,C0143,Cart,2024-12-19 09:48:03,purchase
E01339,C0920,Cart,2025-03-04 12:07:06,
E01340,C1000,Checkout,2025-05-06 18:31:29,view
E01341,C0037,Product,2025-02-10 10:50:03,view
E01342,C0577,Checkout,2025-09-07 12:06:32,view
,C0243,Search,2025-07-22 05:45:30,view
E01344,,Search,2025-09-29 13:18:54,click
E01345,C0530,Cart,2025-02-05 01:50:00,view
E01346,C0309,Home,2025-08-18 03:53:44,purchase
E01347,C0069,Product,2024-12-27 01:31:33,add_to_cart
E01348,C0828,Checkout,2025-04-17 10:30:19,add_to_cart
E01349,C0069,Cart,2025-03-15 10:28:29,click
E01350,C0752,Search,2025-10-12 09:20:06,purchase
E01351,C0945,Product,2025-03-17 23:09:31,click
E01352,C0321,Search,2024-12-18 04:34:44,view
E01353,C0641,Checkout,2025-11-07 14:22:02,add_to_cart
E01354,C0839,,2025-05-18 06:37:49,click
E01355,C0767,Cart,2025-02-11 08:25:17,view
E01356,C0856,Home,2025-07-06 21:05:59,view
E01357,,Search,2025-02-07 20:22:31,click
E01358,C0553,Checkout,2025-03-05 20:37:52,view
E01359,,,2025-07-16 05:15:06,purchase
E01360,C0699,Home,2025-08-17 14:51:27,click
E01361,C0998,Product,,view
E01362,C0331,Cart,2025-06-17 00:35:25,click
E01363,C0248,Home,,purchase
E01364,C0404,Product,2025-10-19 09:12:19,view
E01365,C0844,Checkout,2025-08-13 03:27:49,purchase
E01366,C0523,Home,2025-02-15 05:57:34,view
E01367,C0855,Search,2025-11-05 04:57:51,
E01368,C0723,Cart,2025-07-28 17:07:24,add_to_cart
E01369,C0546,Search,2025-05-23 03:05:33,view
E01370,,Home,2025-09-05 01:32:29,purchase
E01371,C0967,Search,2025-01-01 01:52:51,add_to_cart
,C0326,Search,2025-03-11 03:19:37,add_to_cart
E01373,C0047,Home,2025-03-09 04:19:12,click
E01374,C0944,Product,2025-08-06 05:56:03,click
E01375,C0744,Checkout,2024-12-31 11:28:04,view
E01376,,Home,2025-10-12 22:58:08,purchase
E01377,C0916,Product,2024-12-13 21:04:41,view
E01378,C0167,,2025-01-02 05:34:14,add_to_cart
E01379,C0760,Search,2025-04-01 04:13:13,click
E01380,C0205,Product,2025-01-31 06:52:37,view
E01381,C0801,Checkout,2025-08-29 18:58:32,purchase
E01382,C0628,Cart,2025-05-18 19:40:44,click
E01383,C0687,Checkout,2025-08-15 17:18:42,click
E01384,C0733,Checkout,2025-07-03 06:30:46,purchase
E01385,C0099,Search,2025-08-09 19:20:45,purchase
,C0950,Product,2025-07-15 02:52:37,purchase
E01387,C0031,Search,2025-03-29 13:22:02,add_to_cart
E01388,C0704,Cart,2025-04-25 20:04:20,view
E01389,C0161,Product,2025-09-03 02:07:22,view
,C0173,Checkout,2025-07-15 03:22:44,purchase
E01391,C0523,Product,,view
E01392,C0903,Search,2025-10-08 08:15:59,view
E01393,C0086,Home,2024-12-04 11:53:17,view
E01394,C0747,Home,,view
E01395,C0600,Checkout,2025-04-11 01:35:55,click
E01396,C0103,Search,2025-06-09 22:35:11,view
E01397,C0917,Checkout,2025-09-03 15:41:58,click
,C0715,Home,2025-03-25 16:01:46,add_to_cart
E01399,C0251,Home,2025-01-16 14:50:25,view
E01400,,Search,2025-02-24 13:14:24,add_to_cart
E01401,C0430,Search,2025-06-07 23:18:48,click
E01402,C0834,Cart,2025-03-23 21:17:07,purchase
E01403,C0406,Product,2025-04-29 08:38:05,click
E01404,C0254,Checkout,2025-06-10 22:27:06,view
E01405,C0760,Product,2025-09-12 01:11:28,click
E01406,C0448,Product,2025-05-08 12:56:26,view
E01407,C0101,Checkout,2025-03-01 09:53:19,view
,C0838,Product,2025-06-04 17:42:50,add_to_cart
E01409,C0563,Checkout,2025-07-21 08:44:17,
E01410,C0457,Cart,2025-06-04 15:50:56,view
E01411,C0114,Product,2024-12-17 13:04:32,view
E01412,C0483,Search,2025-11-04 11:15:10,view
E01413,C0517,Home,2025-01-24 09:08:20,click
E01414,C0314,Cart,2025-02-25 03:08:55,purchase
E01415,C0594,Product,2025-05-12 20:02:46,add_to_cart
E01416,C0078,Checkout,2025-06-17 18:09:53,click
E01417,C0252,Product,2024-11-22 17:08:39,purchase
E01418,C0795,Home,,purchase
E01419,C0579,Product,2025-04-20 05:00:49,add_to_cart
E01420,C0679,,,view
E01421,C0933,Checkout,2025-11-11 10:35:46,purchase
E01422,C0269,Home,2025-07-14 16:51:57,view
E01423,C0284,Home,2025-10-25 03:27:06,purchase
E01424,,Home,2025-03-23 03:33:26,click
E01425,C0764,Search,2025-08-06 19:19:48,add_to_cart
E01426,,Search,2024-12-09 14:03:22,view
E01427,C0703,Home,2024-12-24 16:58:45,
E01428,C0578,Home,2025-07-08 18:36:00,purchase
E01429,C0536,Cart,2025-02-06 14:47:27,click
E01430,C0102,Product,2025-09-02 01:59:47,add_to_cart
E01431,C0840,Search,2025-10-06 19:21:06,view
E01432,C0153,Product,2025-02-12 05:38:57,purchase
E01433,C0768,Home,2024-12-17 03:18:11,add_to_cart
E01434,C0708,Search,2025-06-29 09:11:37,click
E01435,,Home,2024-12-26 21:55:01,click
E01436,C0332,Search,2025-07-24 01:40:22,
E01437,C0412,Checkout,2025-02-04 00:05:13,view
E01438,C0165,Product,2025-02-14 09:09:46,purchase
E01439,C0777,Product,2025-04-29 06:21:37,click
E01440,C0537,Home,2025-01-06 11:26:00,view
E01441,C0277,Cart,2025-06-07 07:25:24,add_to_cart
E01442,C0925,Search,2025-09-12 23:01:57,view
E01443,C0511,Home,2024-12-25 08:43:06,
E01444,C0364,Cart,2025-02-14 19:47:58,view
E01445,C0087,Search,2024-11-19 08:11:32,purchase
E01446,C0054,Cart,2025-03-22 11:57:08,purchase
E01447,C0470,,2025-10-11 15:02:43,view
E01448,C0037,Product,2025-07-15 18:38:28,purchase
E01449,C0594,Product,2025-07-21 22:21:03,purchase
E01450,C0244,Search,2025-02-06 09:39:54,add_to_cart
E01451,C0871,Home,2025-11-09 02:32:31,
E01452,C0513,Search,2025-04-08 01:56:59,view
E01453,C0226,Cart,2025-10-20 07:30:08,add_to_cart
E01454,C0232,Home,2025-10-26 05:54:50,purchase
E01455,C0294,,2025-02-02 03:12:52,view
E01456,C0498,Cart,2025-09-03 14:05:53,view
E01457,C0673,Checkout,2025-04-16 13:56:34,click
E01458,C0117,Home,2025-05-21 05:19:50,
E01459,C0460,Product,2025-07-14 06:34:42,add_to_cart
E01460,C0601,Search,2025-10-10 06:51:20,click
E01461,C0828,Checkout,2025-10-26 10:08:46,view
E01462,C0343,Search,2025-03-17 04:49:13,add_to_cart
E01463,C0338,Home,2025-08-16 05:05:48,view
E01464,C0657,Product,,add_to_cart
E01465,C0706,Search,2025-04-21 18:17:11,view
E01466,C0355,Home,2025-03-03 11:16:39,add_to_cart
E01467,C0621,Search,2025-05-26 21:48:28,view
E01468,C0747,Home,2025-09-13 19:33:19,view
E01469,C0501,Cart,2025-04-21 00:43:35,click
E01470,C0328,Home,2024-12-23 15:17:23,view
E01471,C0050,Home,2025-02-16 07:03:25,view
E01472,C0983,Cart,2024-12-17 04:56:47,click
E01473,C0025,Product,2025-02-05 16:53:58,click
E01474,C0937,Cart,2025-09-20 13:50:47,view
E01475,C0524,Cart,2025-06-29 03:39:32,add_to_cart
E01476,C0268,Cart,2025-07-19 18:44:41,add_to_cart
E01477,C0757,,2025-02-26 04:26:14,add_to_cart
E01478,C0806,Search,2025-03-26 02:35:07,add_to_cart
E01479,C0818,Cart,2025-07-28 16:40:11,click
E01480,C0711,Cart,2025-05-10 18:33:14,view
E01481,C0981,Cart,2025-03-25 14:32:57,add_to_cart
E01482,C0591,Home,2025-09-05 14:47:55,add_to_cart
E01483,C0602,Search,2024-11-25 23:10:54,click
,C0404,Checkout,,purchase
E01485,,Home,2025-08-30 12:41:29,view
E01486,C0180,Search,2025-11-07 04:02:37,purchase
E01487,C0539,Cart,2025-10-28 12:56:35,click
E01488,C0391,Search,2024-12-16 05:25:38,click
,C0739,Product,,click
E01490,,Cart,2025-09-07 20:24:30,add_to_cart
E01491,C0428,Checkout,2025-08-29 18:31:00,add_to_cart
E01492,C0934,Home,,add_to_cart
E01493,C0005,Product,2025-08-04 09:19:13,add_to_cart
E01494,C0219,Product,2025-06-01 23:47:15,view
E01495,C0244,Product,2024-12-10 20:26:03,
E01496,C0020,Product,2025-06-18 08:49:34,click
E01497,C0576,,2025-05-14 20:23:51,add_to_cart
E01498,C0911,Cart,2025-02-20 21:34:47,view
E01499,C0231,Product,2025-01-22 11:40:44,view
E01500,C0305,Product,2025-10-17 04:06:35,click
E01501,C0055,Cart,2025-01-10 06:48:13,purchase
E01502,C0157,Product,2025-01-17 18:10:51,click
E01503,C0772,Search,2025-10-11 03:09:54,purchase
E01504,C0119,Home,2025-10-28 12:30:46,add_to_cart
E01505,C0911,Product,2025-05-10 05:00:16,add_to_cart
E01506,C0042,Cart,,add_to_cart
E01507,C0047,Cart,2025-09-21 21:45:41,click
E01508,C0589,Cart,2025-05-10 14:16:32,add_to_cart
E01509,C0258,Cart,2025-01-11 08:35:56,view
E01510,C0089,Cart,2025-10-24 17:58:29,purchase
E01511,C0216,Cart,2025-09-04 08:25:54,purchase
E01512,C0717,Search,2025-03-30 12:14:45,purchase
E01513,C0467,Search,2025-07-10 08:59:10,view
E01514,C0712,Checkout,2025-01-28 14:34:35,click
E01515,C0121,Product,2025-04-28 18:40:29,
E01516,C0387,Home,2025-01-31 02:33:56,view
E01517,C0911,Product,2025-08-16 20:54:11,add_to_cart
E01518,C0951,Checkout,2025-02-22 21:29:04,add_to_cart
E01519,C0566,Search,2024-12-25 08:23:17,click
E01520,C0271,Cart,2024-12-07 21:32:58,purchase
E01521,C0755,Search,2025-10-12 21:13:14,click
E01522,C0260,,2025-03-01 04:06:39,view
E01523,C0079,Checkout,2025-02-06 01:00:10,add_to_cart
E01524,C0201,Checkout,2025-05-26 12:55:30,click
E01525,C0392,Checkout,2025-07-25 02:16:11,view
E01526,C0153,Search,2025-04-15 00:55:11,purchase
E01527,C0382,Checkout,2025-01-22 01:30:38,add_to_cart
E01528,C0983,Product,2025-02-10 22:52:46,purchase
E01529,C0527,Search,2024-12-31 17:57:27,view
E01530,C0078,Checkout,2025-02-15 17:10:29,purchase
,C0317,Product,2025-05-25 14:50:39,purchase
E01532,C0490,Product,,click
E01533,C0353,Home,2025-06-26 21:25:34,view
E01534,C0856,Cart,2025-10-19 23:31:11,view
E01535,C0165,Home,2025-02-06 00:08:22,click
E01536,C0976,Product,2025-08-07 10:56:14,view
E01537,C0592,Product,2025-02-22 10:29:13,click
E01538,C0272,Cart,2025-04-22 19:39:14,purchase
E01539,C0638,Search,2025-09-14 09:34:37,view
E01540,C0543,Product,2025-06-29 00:38:20,view
E01541,C0791,Home,2025-03-25 20:53:53,view
E01542,C0521,Home,2025-09-18 04:21:57,add_to_cart
E01543,C0482,Cart,2024-11-26 08:31:57,purchase
E01544,C0430,Search,2025-08-09 21:15:43,
E01545,,Home,2025-08-17 07:20:03,click
E01546,C0475,Search,2025-06-10 02:50:02,view
E01547,C0075,Home,2025-08-26 07:19:28,view
